payment_id,order_id,payment_method,payment_status
38009,38009,Wallet,Success
38010,38010,Wallet,Success
38011,38011,Card,Success
38012,38012,UPI,Success
38013,38013,Card,Failed
38014,38014,Wallet,Success
38015,38015,Wallet,Success
38016,38016,Wallet,Failed
38017,38017,UPI,Success
38018,38018,Card,Success
38019,38019,Card,Success
38020,38020,UPI,Success
38021,38021,Wallet,Success
38022,38022,NetBanking,Failed
38023,38023,NetBanking,Success
38024,38024,NetBanking,Success
38025,38025,Card,Success
38026,38026,Card,Success
38027,38027,UPI,Success
38028,38028,NetBanking,Success
38029,38029,NetBanking,Success
38030,38030,Wallet,Success
38031,38031,NetBanking,Failed
38032,38032,UPI,Success
38033,38033,NetBanking,Success
38034,38034,Card,Success
38035,38035,Wallet,Success
38036,38036,UPI,Success
38037,38037,Wallet,Success
38038,38038,Card,Success
38039,38039,Card,Success
38040,38040,Card,Success
38041,38041,Wallet,Success
38042,38042,Card,Success
38043,38043,Wallet,Success
38044,38044,UPI,Failed
38045,38045,UPI,Success
38046,38046,Card,Success
38047,38047,UPI,Success
38048,38048,NetBanking,Success
38049,38049,Card,Success
38050,38050,UPI,Success
38051,38051,NetBanking,Success
38052,38052,Card,Success
38053,38053,Wallet,Success
38054,38054,UPI,Success
38055,38055,NetBanking,Success
38056,38056,Card,Success
38057,38057,NetBanking,Success
38058,38058,UPI,Success
38059,38059,UPI,Success
38060,38060,NetBanking,Success
38061,38061,NetBanking,Success
38062,38062,Card,Success
38063,38063,Wallet,Success
38064,38064,Card,Success
38065,38065,UPI,Success
38066,38066,NetBanking,Success
38067,38067,Wallet,Success
38068,38068,UPI,Success
38069,38069,Wallet,Failed
38070,38070,Card,Success
38071,38071,Wallet,Success
38072,38072,Card,Failed
38073,38073,Card,Success
38074,38074,Wallet,Failed
38075,38075,UPI,Success
38076,38076,Card,Success
38077,38077,Wallet,Success
38078,38078,UPI,Success
38079,38079,Wallet,Failed
38080,38080,Card,Success
38081,38081,UPI,Success
38082,38082,Wallet,Success
38083,38083,Card,Success
38084,38084,UPI,Success
38085,38085,UPI,Success
38086,38086,Card,Success
38087,38087,UPI,Failed
38088,38088,NetBanking,Success
38089,38089,Card,Success
38090,38090,UPI,Success
38091,38091,Wallet,Success
38092,38092,UPI,Success
38093,38093,NetBanking,Success
38094,38094,Card,Success
38095,38095,NetBanking,Success
38096,38096,UPI,Success
38097,38097,Card,Failed
38098,38098,Card,Success
38099,38099,Wallet,Success
38100,38100,NetBanking,Success
38101,38101,UPI,Success
38102,38102,UPI,Success
38103,38103,NetBanking,Success
38104,38104,Wallet,Success
38105,38105,Wallet,Success
38106,38106,NetBanking,Success
38107,38107,NetBanking,Success
38108,38108,NetBanking,Success
38109,38109,Card,Success
38110,38110,Card,Failed
38111,38111,Card,Success
38112,38112,Card,Success
38113,38113,NetBanking,Success
38114,38114,UPI,Success
38115,38115,NetBanking,Success
38116,38116,NetBanking,Success
38117,38117,NetBanking,Success
38118,38118,UPI,Success
38119,38119,UPI,Success
38120,38120,Wallet,Success
38121,38121,Wallet,Success
38122,38122,UPI,Success
38123,38123,Wallet,Success
38124,38124,Wallet,Success
38125,38125,NetBanking,Success
38126,38126,Card,Success
38127,38127,UPI,Success
38128,38128,Card,Success
38129,38129,Wallet,Success
38130,38130,Wallet,Success
38131,38131,Wallet,Success
38132,38132,Card,Success
38133,38133,Wallet,Success
38134,38134,NetBanking,Success
38135,38135,NetBanking,Success
38136,38136,Wallet,Success
38137,38137,Card,Success
38138,38138,UPI,Success
38139,38139,Wallet,Success
38140,38140,NetBanking,Success
38141,38141,Card,Success
38142,38142,Wallet,Success
38143,38143,NetBanking,Success
38144,38144,UPI,Success
38145,38145,NetBanking,Success
38146,38146,Card,Success
38147,38147,NetBanking,Success
38148,38148,Wallet,Success
38149,38149,UPI,Success
38150,38150,UPI,Success
38151,38151,NetBanking,Failed
38152,38152,UPI,Success
38153,38153,Wallet,Failed
38154,38154,UPI,Success
38155,38155,UPI,Success
38156,38156,UPI,Success
38157,38157,UPI,Success
38158,38158,UPI,Success
38159,38159,Wallet,Success
38160,38160,Card,Success
38161,38161,Card,Success
38162,38162,UPI,Failed
38163,38163,Card,Success
38164,38164,UPI,Success
38165,38165,UPI,Failed
38166,38166,Wallet,Success
38167,38167,NetBanking,Success
38168,38168,Wallet,Success
38169,38169,NetBanking,Success
38170,38170,Wallet,Failed
38171,38171,Card,Success
38172,38172,Wallet,Success
38173,38173,Wallet,Failed
38174,38174,Wallet,Success
38175,38175,Card,Success
38176,38176,UPI,Success
38177,38177,UPI,Success
38178,38178,Wallet,Success
38179,38179,Wallet,Success
38180,38180,Wallet,Success
38181,38181,NetBanking,Success
38182,38182,Card,Failed
38183,38183,Wallet,Failed
38184,38184,Card,Success
38185,38185,Card,Success
38186,38186,UPI,Success
38187,38187,NetBanking,Success
38188,38188,Card,Success
38189,38189,UPI,Success
38190,38190,Card,Success
38191,38191,NetBanking,Success
38192,38192,NetBanking,Success
38193,38193,NetBanking,Success
38194,38194,NetBanking,Success
38195,38195,NetBanking,Success
38196,38196,Wallet,Success
38197,38197,NetBanking,Success
38198,38198,UPI,Success
38199,38199,NetBanking,Success
38200,38200,NetBanking,Success
38201,38201,UPI,Success
38202,38202,NetBanking,Success
38203,38203,Wallet,Success
38204,38204,NetBanking,Success
38205,38205,Wallet,Success
38206,38206,Wallet,Success
38207,38207,UPI,Success
38208,38208,Wallet,Success
38209,38209,Wallet,Success
38210,38210,Card,Success
38211,38211,UPI,Success
38212,38212,NetBanking,Success
38213,38213,NetBanking,Success
38214,38214,UPI,Success
38215,38215,UPI,Success
38216,38216,UPI,Success
38217,38217,Card,Success
38218,38218,Wallet,Success
38219,38219,NetBanking,Success
38220,38220,NetBanking,Success
38221,38221,NetBanking,Success
38222,38222,Wallet,Success
38223,38223,UPI,Success
38224,38224,Wallet,Success
38225,38225,NetBanking,Success
38226,38226,NetBanking,Success
38227,38227,NetBanking,Failed
38228,38228,Wallet,Success
38229,38229,NetBanking,Success
38230,38230,NetBanking,Success
38231,38231,NetBanking,Success
38232,38232,NetBanking,Success
38233,38233,NetBanking,Success
38234,38234,Wallet,Success
38235,38235,NetBanking,Success
38236,38236,Card,Success
38237,38237,UPI,Success
38238,38238,NetBanking,Success
38239,38239,NetBanking,Success
38240,38240,Card,Failed
38241,38241,UPI,Success
38242,38242,NetBanking,Success
38243,38243,Card,Success
38244,38244,NetBanking,Success
38245,38245,Card,Success
38246,38246,UPI,Success
38247,38247,Wallet,Success
38248,38248,Card,Success
38249,38249,UPI,Failed
38250,38250,UPI,Success
38251,38251,Wallet,Success
38252,38252,NetBanking,Success
38253,38253,NetBanking,Success
38254,38254,NetBanking,Success
38255,38255,Wallet,Success
38256,38256,UPI,Success
38257,38257,Card,Success
38258,38258,Card,Failed
38259,38259,Card,Failed
38260,38260,UPI,Success
38261,38261,NetBanking,Success
38262,38262,NetBanking,Failed
38263,38263,UPI,Success
38264,38264,NetBanking,Failed
38265,38265,UPI,Failed
38266,38266,Card,Success
38267,38267,UPI,Success
38268,38268,Wallet,Success
38269,38269,Wallet,Success
38270,38270,UPI,Success
38271,38271,UPI,Success
38272,38272,Card,Success
38273,38273,Wallet,Success
38274,38274,NetBanking,Success
38275,38275,NetBanking,Success
38276,38276,NetBanking,Success
38277,38277,Wallet,Success
38278,38278,Wallet,Success
38279,38279,NetBanking,Success
38280,38280,Wallet,Success
38281,38281,UPI,Success
38282,38282,Wallet,Success
38283,38283,Wallet,Success
38284,38284,Card,Success
38285,38285,UPI,Success
38286,38286,Wallet,Failed
38287,38287,UPI,Success
38288,38288,UPI,Success
38289,38289,Card,Success
38290,38290,Wallet,Failed
38291,38291,UPI,Success
38292,38292,NetBanking,Success
38293,38293,Wallet,Success
38294,38294,Card,Success
38295,38295,Card,Success
38296,38296,NetBanking,Success
38297,38297,UPI,Success
38298,38298,UPI,Success
38299,38299,Card,Success
38300,38300,Wallet,Success
38301,38301,NetBanking,Success
38302,38302,UPI,Success
38303,38303,Card,Success
38304,38304,Wallet,Success
38305,38305,Wallet,Success
38306,38306,Wallet,Success
38307,38307,Card,Success
38308,38308,UPI,Success
38309,38309,UPI,Success
38310,38310,NetBanking,Success
38311,38311,NetBanking,Success
38312,38312,Card,Failed
38313,38313,Wallet,Success
38314,38314,UPI,Success
38315,38315,NetBanking,Success
38316,38316,NetBanking,Success
38317,38317,UPI,Success
38318,38318,UPI,Success
38319,38319,UPI,Success
38320,38320,Wallet,Success
38321,38321,UPI,Success
38322,38322,UPI,Success
38323,38323,NetBanking,Success
38324,38324,Card,Success
38325,38325,NetBanking,Success
38326,38326,Card,Success
38327,38327,NetBanking,Success
38328,38328,Card,Success
38329,38329,NetBanking,Success
38330,38330,UPI,Success
38331,38331,UPI,Success
38332,38332,UPI,Success
38333,38333,UPI,Success
38334,38334,NetBanking,Success
38335,38335,Wallet,Success
38336,38336,Card,Success
38337,38337,UPI,Success
38338,38338,Card,Success
38339,38339,UPI,Failed
38340,38340,UPI,Success
38341,38341,NetBanking,Success
38342,38342,UPI,Failed
38343,38343,NetBanking,Success
38344,38344,UPI,Failed
38345,38345,UPI,Success
38346,38346,UPI,Success
38347,38347,UPI,Success
38348,38348,Wallet,Failed
38349,38349,Wallet,Success
38350,38350,UPI,Success
38351,38351,NetBanking,Success
38352,38352,NetBanking,Failed
38353,38353,Card,Success
38354,38354,NetBanking,Success
38355,38355,NetBanking,Success
38356,38356,UPI,Success
38357,38357,Wallet,Success
38358,38358,UPI,Success
38359,38359,NetBanking,Success
38360,38360,Card,Success
38361,38361,Wallet,Success
38362,38362,Wallet,Success
38363,38363,NetBanking,Success
38364,38364,Card,Failed
38365,38365,UPI,Failed
38366,38366,NetBanking,Success
38367,38367,Card,Success
38368,38368,Card,Success
38369,38369,Card,Success
38370,38370,UPI,Failed
38371,38371,Wallet,Failed
38372,38372,NetBanking,Success
38373,38373,UPI,Success
38374,38374,Card,Success
38375,38375,UPI,Success
38376,38376,Wallet,Success
38377,38377,NetBanking,Success
38378,38378,NetBanking,Success
38379,38379,Wallet,Success
38380,38380,NetBanking,Success
38381,38381,UPI,Failed
38382,38382,Wallet,Success
38383,38383,Card,Success
38384,38384,Wallet,Success
38385,38385,UPI,Success
38386,38386,NetBanking,Success
38387,38387,UPI,Success
38388,38388,NetBanking,Failed
38389,38389,Card,Success
38390,38390,UPI,Success
38391,38391,Wallet,Success
38392,38392,Wallet,Success
38393,38393,NetBanking,Failed
38394,38394,Card,Success
38395,38395,Card,Success
38396,38396,Card,Success
38397,38397,Card,Success
38398,38398,Wallet,Success
38399,38399,UPI,Failed
38400,38400,NetBanking,Success
38401,38401,NetBanking,Success
38402,38402,Card,Success
38403,38403,NetBanking,Success
38404,38404,UPI,Success
38405,38405,Card,Failed
38406,38406,Card,Success
38407,38407,NetBanking,Success
38408,38408,Wallet,Success
38409,38409,NetBanking,Success
38410,38410,UPI,Failed
38411,38411,NetBanking,Success
38412,38412,NetBanking,Success
38413,38413,Wallet,Success
38414,38414,NetBanking,Success
38415,38415,NetBanking,Success
38416,38416,UPI,Success
38417,38417,Wallet,Failed
38418,38418,UPI,Success
38419,38419,Wallet,Success
38420,38420,Card,Success
38421,38421,Wallet,Success
38422,38422,NetBanking,Success
38423,38423,UPI,Success
38424,38424,Card,Success
38425,38425,Wallet,Success
38426,38426,NetBanking,Success
38427,38427,Card,Success
38428,38428,UPI,Success
38429,38429,Wallet,Success
38430,38430,UPI,Success
38431,38431,Card,Success
38432,38432,NetBanking,Success
38433,38433,Card,Success
38434,38434,NetBanking,Success
38435,38435,NetBanking,Success
38436,38436,Wallet,Failed
38437,38437,Card,Success
38438,38438,Card,Success
38439,38439,Card,Failed
38440,38440,UPI,Success
38441,38441,Wallet,Success
38442,38442,Wallet,Success
38443,38443,NetBanking,Success
38444,38444,UPI,Failed
38445,38445,UPI,Success
38446,38446,NetBanking,Success
38447,38447,NetBanking,Success
38448,38448,Wallet,Success
38449,38449,UPI,Success
38450,38450,Wallet,Success
38451,38451,NetBanking,Success
38452,38452,UPI,Success
38453,38453,Card,Failed
38454,38454,Wallet,Success
38455,38455,NetBanking,Success
38456,38456,Card,Success
38457,38457,Wallet,Success
38458,38458,UPI,Success
38459,38459,Card,Success
38460,38460,Wallet,Success
38461,38461,Wallet,Success
38462,38462,Card,Success
38463,38463,UPI,Success
38464,38464,UPI,Success
38465,38465,Wallet,Failed
38466,38466,NetBanking,Success
38467,38467,Card,Success
38468,38468,UPI,Success
38469,38469,UPI,Success
38470,38470,UPI,Success
38471,38471,NetBanking,Failed
38472,38472,NetBanking,Success
38473,38473,UPI,Success
38474,38474,Card,Failed
38475,38475,NetBanking,Success
38476,38476,Wallet,Success
38477,38477,UPI,Success
38478,38478,NetBanking,Failed
38479,38479,UPI,Failed
38480,38480,Card,Success
38481,38481,Wallet,Success
38482,38482,Card,Success
38483,38483,NetBanking,Failed
38484,38484,Wallet,Success
38485,38485,Card,Success
38486,38486,Card,Success
38487,38487,Card,Success
38488,38488,UPI,Success
38489,38489,UPI,Success
38490,38490,Wallet,Success
38491,38491,Card,Success
38492,38492,NetBanking,Success
38493,38493,Card,Failed
38494,38494,Card,Success
38495,38495,Wallet,Success
38496,38496,Card,Success
38497,38497,Wallet,Success
38498,38498,UPI,Success
38499,38499,Wallet,Success
38500,38500,UPI,Success
38501,38501,Wallet,Success
38502,38502,UPI,Success
38503,38503,Wallet,Success
38504,38504,Card,Success
38505,38505,Wallet,Success
38506,38506,Card,Failed
38507,38507,UPI,Success
38508,38508,NetBanking,Success
38509,38509,Wallet,Success
38510,38510,Wallet,Success
38511,38511,Card,Success
38512,38512,NetBanking,Success
38513,38513,Card,Success
38514,38514,NetBanking,Success
38515,38515,Wallet,Success
38516,38516,NetBanking,Success
38517,38517,Card,Failed
38518,38518,Card,Success
38519,38519,Card,Success
38520,38520,UPI,Success
38521,38521,NetBanking,Success
38522,38522,Wallet,Success
38523,38523,Card,Success
38524,38524,NetBanking,Success
38525,38525,NetBanking,Success
38526,38526,Wallet,Success
38527,38527,NetBanking,Failed
38528,38528,NetBanking,Success
38529,38529,Card,Success
38530,38530,Wallet,Success
38531,38531,NetBanking,Success
38532,38532,Card,Success
38533,38533,Card,Success
38534,38534,Wallet,Success
38535,38535,NetBanking,Success
38536,38536,NetBanking,Success
38537,38537,NetBanking,Success
38538,38538,Card,Success
38539,38539,Wallet,Success
38540,38540,Wallet,Success
38541,38541,UPI,Success
38542,38542,UPI,Success
38543,38543,Card,Success
38544,38544,Card,Success
38545,38545,Card,Success
38546,38546,UPI,Success
38547,38547,Card,Success
38548,38548,UPI,Success
38549,38549,UPI,Failed
38550,38550,UPI,Success
38551,38551,NetBanking,Success
38552,38552,Card,Failed
38553,38553,Card,Success
38554,38554,UPI,Success
38555,38555,NetBanking,Success
38556,38556,Wallet,Failed
38557,38557,UPI,Success
38558,38558,UPI,Success
38559,38559,UPI,Success
38560,38560,Card,Success
38561,38561,NetBanking,Success
38562,38562,Card,Success
38563,38563,Wallet,Success
38564,38564,UPI,Failed
38565,38565,UPI,Success
38566,38566,Wallet,Success
38567,38567,NetBanking,Success
38568,38568,Wallet,Success
38569,38569,Wallet,Success
38570,38570,Wallet,Success
38571,38571,UPI,Success
38572,38572,Card,Success
38573,38573,Wallet,Success
38574,38574,NetBanking,Success
38575,38575,NetBanking,Success
38576,38576,UPI,Success
38577,38577,UPI,Success
38578,38578,NetBanking,Success
38579,38579,UPI,Success
38580,38580,Wallet,Success
38581,38581,NetBanking,Success
38582,38582,Card,Success
38583,38583,Wallet,Success
38584,38584,Wallet,Success
38585,38585,Wallet,Success
38586,38586,Card,Success
38587,38587,Wallet,Success
38588,38588,Card,Success
38589,38589,NetBanking,Success
38590,38590,NetBanking,Success
38591,38591,Wallet,Failed
38592,38592,NetBanking,Success
38593,38593,UPI,Success
38594,38594,Card,Success
38595,38595,UPI,Success
38596,38596,Wallet,Success
38597,38597,NetBanking,Failed
38598,38598,NetBanking,Success
38599,38599,Wallet,Success
38600,38600,NetBanking,Success
38601,38601,NetBanking,Success
38602,38602,Wallet,Success
38603,38603,UPI,Success
38604,38604,Wallet,Success
38605,38605,Card,Success
38606,38606,Card,Success
38607,38607,NetBanking,Success
38608,38608,Wallet,Success
38609,38609,Wallet,Success
38610,38610,Wallet,Success
38611,38611,Card,Success
38612,38612,Card,Success
38613,38613,Card,Success
38614,38614,UPI,Success
38615,38615,UPI,Success
38616,38616,Wallet,Success
38617,38617,NetBanking,Success
38618,38618,NetBanking,Success
38619,38619,NetBanking,Success
38620,38620,UPI,Success
38621,38621,Card,Success
38622,38622,Wallet,Success
38623,38623,Card,Success
38624,38624,Card,Success
38625,38625,Wallet,Success
38626,38626,Card,Success
38627,38627,UPI,Success
38628,38628,Card,Success
38629,38629,Card,Success
38630,38630,NetBanking,Success
38631,38631,NetBanking,Success
38632,38632,NetBanking,Success
38633,38633,Wallet,Success
38634,38634,NetBanking,Failed
38635,38635,Card,Success
38636,38636,UPI,Success
38637,38637,NetBanking,Success
38638,38638,Wallet,Success
38639,38639,UPI,Success
38640,38640,NetBanking,Success
38641,38641,UPI,Success
38642,38642,Wallet,Failed
38643,38643,NetBanking,Success
38644,38644,NetBanking,Success
38645,38645,Card,Success
38646,38646,Card,Success
38647,38647,NetBanking,Success
38648,38648,Wallet,Success
38649,38649,Card,Success
38650,38650,UPI,Success
38651,38651,Card,Success
38652,38652,Wallet,Success
38653,38653,Wallet,Failed
38654,38654,NetBanking,Success
38655,38655,NetBanking,Success
38656,38656,Card,Success
38657,38657,UPI,Success
38658,38658,Wallet,Success
38659,38659,UPI,Failed
38660,38660,Card,Success
38661,38661,Card,Success
38662,38662,UPI,Success
38663,38663,Wallet,Success
38664,38664,Card,Success
38665,38665,Wallet,Success
38666,38666,UPI,Success
38667,38667,Wallet,Success
38668,38668,UPI,Failed
38669,38669,UPI,Success
38670,38670,NetBanking,Success
38671,38671,Wallet,Success
38672,38672,Wallet,Failed
38673,38673,Card,Success
38674,38674,NetBanking,Failed
38675,38675,NetBanking,Success
38676,38676,NetBanking,Success
38677,38677,Wallet,Success
38678,38678,Card,Success
38679,38679,UPI,Success
38680,38680,Wallet,Success
38681,38681,NetBanking,Success
38682,38682,Wallet,Success
38683,38683,Wallet,Success
38684,38684,Card,Success
38685,38685,UPI,Success
38686,38686,Wallet,Success
38687,38687,Card,Success
38688,38688,NetBanking,Success
38689,38689,Wallet,Success
38690,38690,Card,Success
38691,38691,Card,Success
38692,38692,UPI,Failed
38693,38693,Card,Success
38694,38694,Wallet,Success
38695,38695,Card,Success
38696,38696,Wallet,Success
38697,38697,NetBanking,Success
38698,38698,NetBanking,Success
38699,38699,Wallet,Success
38700,38700,UPI,Success
38701,38701,Wallet,Success
38702,38702,Card,Success
38703,38703,Wallet,Success
38704,38704,NetBanking,Success
38705,38705,UPI,Success
38706,38706,Card,Success
38707,38707,NetBanking,Success
38708,38708,Wallet,Failed
38709,38709,NetBanking,Success
38710,38710,NetBanking,Success
38711,38711,UPI,Success
38712,38712,Wallet,Success
38713,38713,Wallet,Success
38714,38714,NetBanking,Success
38715,38715,Wallet,Success
38716,38716,NetBanking,Success
38717,38717,UPI,Success
38718,38718,UPI,Success
38719,38719,NetBanking,Success
38720,38720,Card,Success
38721,38721,NetBanking,Success
38722,38722,Card,Success
38723,38723,Card,Success
38724,38724,Card,Success
38725,38725,NetBanking,Success
38726,38726,NetBanking,Failed
38727,38727,NetBanking,Success
38728,38728,NetBanking,Success
38729,38729,Wallet,Success
38730,38730,Card,Success
38731,38731,Wallet,Success
38732,38732,Card,Failed
38733,38733,Wallet,Failed
38734,38734,Card,Success
38735,38735,Card,Success
38736,38736,Card,Failed
38737,38737,NetBanking,Success
38738,38738,Wallet,Success
38739,38739,Card,Success
38740,38740,Wallet,Success
38741,38741,UPI,Success
38742,38742,NetBanking,Success
38743,38743,UPI,Success
38744,38744,Wallet,Success
38745,38745,UPI,Success
38746,38746,Wallet,Success
38747,38747,UPI,Success
38748,38748,Wallet,Success
38749,38749,NetBanking,Success
38750,38750,Card,Success
38751,38751,Card,Success
38752,38752,Wallet,Success
38753,38753,Card,Success
38754,38754,Card,Success
38755,38755,Wallet,Failed
38756,38756,UPI,Success
38757,38757,Card,Success
38758,38758,UPI,Success
38759,38759,Card,Success
38760,38760,UPI,Success
38761,38761,NetBanking,Success
38762,38762,NetBanking,Failed
38763,38763,Card,Success
38764,38764,Wallet,Success
38765,38765,Wallet,Success
38766,38766,NetBanking,Success
38767,38767,Wallet,Success
38768,38768,Wallet,Success
38769,38769,Wallet,Success
38770,38770,UPI,Success
38771,38771,NetBanking,Success
38772,38772,Card,Success
38773,38773,Wallet,Success
38774,38774,Card,Success
38775,38775,UPI,Failed
38776,38776,Wallet,Success
38777,38777,Wallet,Success
38778,38778,Card,Success
38779,38779,Card,Success
38780,38780,Wallet,Success
38781,38781,NetBanking,Success
38782,38782,Card,Success
38783,38783,NetBanking,Success
38784,38784,UPI,Success
38785,38785,UPI,Success
38786,38786,NetBanking,Success
38787,38787,NetBanking,Success
38788,38788,Wallet,Success
38789,38789,Card,Success
38790,38790,Wallet,Success
38791,38791,UPI,Success
38792,38792,Card,Success
38793,38793,UPI,Success
38794,38794,Card,Success
38795,38795,NetBanking,Success
38796,38796,Wallet,Success
38797,38797,UPI,Success
38798,38798,UPI,Success
38799,38799,Card,Success
38800,38800,Wallet,Success
38801,38801,UPI,Success
38802,38802,NetBanking,Success
38803,38803,Wallet,Success
38804,38804,Card,Success
38805,38805,Wallet,Success
38806,38806,Card,Success
38807,38807,UPI,Success
38808,38808,NetBanking,Failed
38809,38809,Card,Success
38810,38810,UPI,Success
38811,38811,Card,Success
38812,38812,Wallet,Success
38813,38813,Wallet,Success
38814,38814,Wallet,Success
38815,38815,NetBanking,Success
38816,38816,UPI,Failed
38817,38817,NetBanking,Success
38818,38818,UPI,Success
38819,38819,UPI,Success
38820,38820,UPI,Success
38821,38821,NetBanking,Failed
38822,38822,UPI,Success
38823,38823,NetBanking,Success
38824,38824,Card,Success
38825,38825,NetBanking,Success
38826,38826,NetBanking,Success
38827,38827,Wallet,Success
38828,38828,UPI,Failed
38829,38829,Card,Success
38830,38830,Wallet,Success
38831,38831,Card,Success
38832,38832,UPI,Failed
38833,38833,Card,Success
38834,38834,UPI,Success
38835,38835,Card,Success
38836,38836,NetBanking,Success
38837,38837,Card,Success
38838,38838,Card,Failed
38839,38839,Card,Success
38840,38840,UPI,Success
38841,38841,UPI,Success
38842,38842,Wallet,Success
38843,38843,Card,Success
38844,38844,NetBanking,Success
38845,38845,Wallet,Success
38846,38846,Card,Success
38847,38847,Wallet,Success
38848,38848,UPI,Success
38849,38849,Wallet,Success
38850,38850,Card,Success
38851,38851,UPI,Success
38852,38852,Card,Success
38853,38853,Card,Success
38854,38854,Card,Success
38855,38855,Wallet,Success
38856,38856,UPI,Success
38857,38857,Card,Success
38858,38858,UPI,Success
38859,38859,Wallet,Success
38860,38860,Card,Success
38861,38861,NetBanking,Success
38862,38862,UPI,Success
38863,38863,Card,Success
38864,38864,Card,Success
38865,38865,Wallet,Success
38866,38866,UPI,Success
38867,38867,Card,Success
38868,38868,Card,Success
38869,38869,Card,Success
38870,38870,Wallet,Success
38871,38871,Card,Success
38872,38872,NetBanking,Success
38873,38873,Card,Success
38874,38874,Wallet,Success
38875,38875,Card,Failed
38876,38876,NetBanking,Success
38877,38877,Wallet,Success
38878,38878,Card,Success
38879,38879,Wallet,Success
38880,38880,NetBanking,Success
38881,38881,Wallet,Success
38882,38882,Wallet,Success
38883,38883,Card,Success
38884,38884,UPI,Success
38885,38885,Card,Success
38886,38886,Wallet,Success
38887,38887,Wallet,Success
38888,38888,UPI,Success
38889,38889,Wallet,Success
38890,38890,Wallet,Success
38891,38891,UPI,Success
38892,38892,NetBanking,Success
38893,38893,Card,Success
38894,38894,UPI,Success
38895,38895,UPI,Success
38896,38896,NetBanking,Success
38897,38897,UPI,Success
38898,38898,UPI,Success
38899,38899,NetBanking,Success
38900,38900,NetBanking,Success
38901,38901,NetBanking,Success
38902,38902,NetBanking,Success
38903,38903,NetBanking,Success
38904,38904,NetBanking,Success
38905,38905,UPI,Success
38906,38906,UPI,Success
38907,38907,Card,Success
38908,38908,UPI,Success
38909,38909,NetBanking,Success
38910,38910,Card,Success
38911,38911,UPI,Success
38912,38912,NetBanking,Success
38913,38913,Card,Success
38914,38914,Wallet,Failed
38915,38915,Card,Success
38916,38916,UPI,Success
38917,38917,Card,Success
38918,38918,NetBanking,Success
38919,38919,Card,Success
38920,38920,NetBanking,Success
38921,38921,Card,Success
38922,38922,Card,Success
38923,38923,NetBanking,Success
38924,38924,NetBanking,Success
38925,38925,Card,Success
38926,38926,NetBanking,Success
38927,38927,Card,Success
38928,38928,Card,Success
38929,38929,UPI,Success
38930,38930,Card,Success
38931,38931,NetBanking,Success
38932,38932,Wallet,Success
38933,38933,UPI,Success
38934,38934,Card,Success
38935,38935,Wallet,Success
38936,38936,Card,Success
38937,38937,Wallet,Success
38938,38938,Wallet,Success
38939,38939,UPI,Success
38940,38940,UPI,Failed
38941,38941,NetBanking,Success
38942,38942,UPI,Success
38943,38943,Card,Failed
38944,38944,NetBanking,Success
38945,38945,Card,Success
38946,38946,UPI,Success
38947,38947,Card,Success
38948,38948,NetBanking,Success
38949,38949,Card,Success
38950,38950,UPI,Success
38951,38951,Card,Success
38952,38952,Wallet,Success
38953,38953,Wallet,Success
38954,38954,UPI,Success
38955,38955,NetBanking,Success
38956,38956,Wallet,Failed
38957,38957,UPI,Success
38958,38958,NetBanking,Success
38959,38959,UPI,Success
38960,38960,NetBanking,Success
38961,38961,Wallet,Success
38962,38962,Wallet,Success
38963,38963,Wallet,Success
38964,38964,Card,Success
38965,38965,Wallet,Success
38966,38966,NetBanking,Success
38967,38967,NetBanking,Success
38968,38968,Wallet,Success
38969,38969,Wallet,Success
38970,38970,Card,Success
38971,38971,Wallet,Success
38972,38972,NetBanking,Success
38973,38973,NetBanking,Success
38974,38974,Card,Success
38975,38975,UPI,Success
38976,38976,UPI,Success
38977,38977,NetBanking,Success
38978,38978,Wallet,Success
38979,38979,Wallet,Success
38980,38980,UPI,Success
38981,38981,NetBanking,Success
38982,38982,Card,Success
38983,38983,NetBanking,Failed
38984,38984,UPI,Success
38985,38985,Card,Success
38986,38986,Card,Success
38987,38987,NetBanking,Failed
38988,38988,UPI,Failed
38989,38989,NetBanking,Success
38990,38990,Card,Success
38991,38991,Wallet,Success
38992,38992,Card,Success
38993,38993,NetBanking,Success
38994,38994,Wallet,Success
38995,38995,UPI,Failed
38996,38996,NetBanking,Failed
38997,38997,Card,Success
38998,38998,Card,Success
38999,38999,UPI,Success
39000,39000,UPI,Success
39001,39001,Wallet,Success
39002,39002,Wallet,Success
39003,39003,UPI,Success
39004,39004,Wallet,Success
39005,39005,Wallet,Success
39006,39006,NetBanking,Success
39007,39007,Card,Failed
39008,39008,NetBanking,Success
39009,39009,NetBanking,Success
39010,39010,Wallet,Success
39011,39011,UPI,Success
39012,39012,UPI,Success
39013,39013,Wallet,Success
39014,39014,NetBanking,Success
39015,39015,UPI,Failed
39016,39016,Wallet,Success
39017,39017,Wallet,Success
39018,39018,Card,Success
39019,39019,Card,Success
39020,39020,Card,Success
39021,39021,Card,Success
39022,39022,Card,Success
39023,39023,UPI,Success
39024,39024,Wallet,Success
39025,39025,NetBanking,Success
39026,39026,UPI,Success
39027,39027,NetBanking,Success
39028,39028,Card,Success
39029,39029,Wallet,Success
39030,39030,UPI,Success
39031,39031,UPI,Success
39032,39032,NetBanking,Success
39033,39033,UPI,Success
39034,39034,UPI,Failed
39035,39035,NetBanking,Success
39036,39036,UPI,Success
