customer_id,customer_name,total_orders,total_revenue
3632,Cust_3632,7,68729.0000
608,Cust_608,9,56220.0000
722,Cust_722,14,110919.0000
3832,Cust_3832,9,52308.0000
2075,Cust_2075,14,87770.0000
726,Cust_726,6,30080.0000
2388,Cust_2388,5,33683.0000
1644,Cust_1644,9,56016.0000
317,Cust_317,9,38660.0000
2974,Cust_2974,8,59305.0000
2053,Cust_2053,12,82075.0000
696,Cust_696,6,35374.0000
4187,Cust_4187,6,15973.0000
920,Cust_920,8,37015.0000
1756,Cust_1756,10,78660.0000
4429,Cust_4429,13,76431.0000
849,Cust_849,8,43330.0000
1962,Cust_1962,11,42871.0000
1873,Cust_1873,9,70300.0000
2556,Cust_2556,10,60282.0000
4061,Cust_4061,8,46570.0000
4214,Cust_4214,12,78439.0000
668,Cust_668,8,43441.0000
1395,Cust_1395,15,140520.0000
4945,Cust_4945,15,97153.0000
4720,Cust_4720,16,79928.0000
1507,Cust_1507,10,62197.0000
240,Cust_240,18,81623.0000
2838,Cust_2838,6,41525.0000
4234,Cust_4234,12,52827.0000
2410,Cust_2410,8,40018.0000
533,Cust_533,9,76978.0000
3069,Cust_3069,7,34001.0000
3509,Cust_3509,7,59983.0000
742,Cust_742,16,79668.0000
4605,Cust_4605,11,54312.0000
2104,Cust_2104,9,61474.0000
674,Cust_674,7,54199.0000
4381,Cust_4381,12,81957.0000
931,Cust_931,11,54557.0000
4878,Cust_4878,5,27790.0000
496,Cust_496,13,95967.0000
443,Cust_443,11,74274.0000
88,Cust_88,10,81986.0000
3053,Cust_3053,11,66782.0000
4552,Cust_4552,6,13020.0000
1472,Cust_1472,16,143326.0000
3825,Cust_3825,9,87140.0000
2861,Cust_2861,13,71959.0000
4473,Cust_4473,14,89201.0000
558,Cust_558,9,44417.0000
3057,Cust_3057,9,80426.0000
2412,Cust_2412,8,75876.0000
4240,Cust_4240,5,23330.0000
3564,Cust_3564,7,44231.0000
3496,Cust_3496,10,83323.0000
1297,Cust_1297,10,60861.0000
3345,Cust_3345,7,47805.0000
3088,Cust_3088,13,81940.0000
1767,Cust_1767,9,59588.0000
1141,Cust_1141,8,76795.0000
1377,Cust_1377,9,45931.0000
148,Cust_148,7,62886.0000
2436,Cust_2436,9,77366.0000
1373,Cust_1373,3,17955.0000
2569,Cust_2569,13,99631.0000
2986,Cust_2986,13,126077.0000
2939,Cust_2939,12,78370.0000
1008,Cust_1008,9,40025.0000
3909,Cust_3909,7,47896.0000
165,Cust_165,12,99772.0000
414,Cust_414,10,35262.0000
373,Cust_373,9,44870.0000
1556,Cust_1556,14,80685.0000
4793,Cust_4793,8,36790.0000
445,Cust_445,7,52506.0000
1818,Cust_1818,13,91882.0000
665,Cust_665,6,29066.0000
3273,Cust_3273,8,43942.0000
2626,Cust_2626,9,43600.0000
3037,Cust_3037,12,106786.0000
2964,Cust_2964,12,56321.0000
1855,Cust_1855,14,90845.0000
4580,Cust_4580,6,42449.0000
4360,Cust_4360,3,21385.0000
2956,Cust_2956,10,72512.0000
2399,Cust_2399,16,123135.0000
4628,Cust_4628,7,40940.0000
2013,Cust_2013,8,66283.0000
1543,Cust_1543,17,87992.0000
2883,Cust_2883,10,83406.0000
2223,Cust_2223,16,117722.0000
1412,Cust_1412,7,34801.0000
1740,Cust_1740,9,65132.0000
1723,Cust_1723,11,60386.0000
2152,Cust_2152,10,57669.0000
2137,Cust_2137,11,91672.0000
2905,Cust_2905,4,39566.0000
3270,Cust_3270,8,38820.0000
2127,Cust_2127,11,50102.0000
720,Cust_720,14,114747.0000
4153,Cust_4153,5,26328.0000
2199,Cust_2199,15,87266.0000
2481,Cust_2481,7,39198.0000
2781,Cust_2781,9,31108.0000
1364,Cust_1364,10,44294.0000
4133,Cust_4133,14,88279.0000
802,Cust_802,5,29697.0000
3615,Cust_3615,11,76223.0000
3255,Cust_3255,16,82959.0000
3819,Cust_3819,8,66461.0000
3703,Cust_3703,7,23504.0000
3744,Cust_3744,8,37800.0000
1402,Cust_1402,12,76217.0000
3064,Cust_3064,12,88037.0000
677,Cust_677,12,90631.0000
2630,Cust_2630,6,23334.0000
2806,Cust_2806,7,35534.0000
2744,Cust_2744,11,58627.0000
4957,Cust_4957,9,57135.0000
3831,Cust_3831,10,57322.0000
4079,Cust_4079,13,124378.0000
3086,Cust_3086,6,42602.0000
2592,Cust_2592,11,97533.0000
2622,Cust_2622,15,108440.0000
4206,Cust_4206,10,54763.0000
4301,Cust_4301,9,95814.0000
2159,Cust_2159,13,56507.0000
3745,Cust_3745,10,64088.0000
1250,Cust_1250,12,77809.0000
1664,Cust_1664,12,86755.0000
855,Cust_855,14,120372.0000
4342,Cust_4342,14,84935.0000
1091,Cust_1091,7,37815.0000
968,Cust_968,5,35098.0000
2191,Cust_2191,10,66743.0000
2947,Cust_2947,10,65421.0000
3916,Cust_3916,8,36910.0000
1384,Cust_1384,11,84120.0000
3463,Cust_3463,13,61291.0000
756,Cust_756,14,120290.0000
2226,Cust_2226,8,29675.0000
3033,Cust_3033,15,117895.0000
1478,Cust_1478,7,61434.0000
134,Cust_134,16,92417.0000
4280,Cust_4280,6,44759.0000
1661,Cust_1661,12,120715.0000
3415,Cust_3415,12,77594.0000
4740,Cust_4740,7,37609.0000
578,Cust_578,12,79032.0000
3132,Cust_3132,11,100066.0000
4193,Cust_4193,7,60264.0000
4920,Cust_4920,14,103978.0000
2693,Cust_2693,12,77392.0000
3313,Cust_3313,7,58515.0000
4302,Cust_4302,11,59845.0000
1924,Cust_1924,7,59918.0000
4177,Cust_4177,10,60329.0000
3563,Cust_3563,8,48343.0000
1040,Cust_1040,9,84770.0000
2445,Cust_2445,9,36516.0000
4389,Cust_4389,10,50671.0000
2379,Cust_2379,6,43373.0000
1348,Cust_1348,8,36119.0000
4414,Cust_4414,8,57885.0000
3485,Cust_3485,7,27486.0000
2625,Cust_2625,5,56959.0000
991,Cust_991,12,83367.0000
3058,Cust_3058,6,25619.0000
4151,Cust_4151,13,57764.0000
262,Cust_262,9,42904.0000
3008,Cust_3008,11,80771.0000
1229,Cust_1229,6,32642.0000
1296,Cust_1296,12,70712.0000
521,Cust_521,6,14126.0000
2027,Cust_2027,9,49089.0000
2229,Cust_2229,15,102133.0000
4692,Cust_4692,10,48555.0000
716,Cust_716,7,30905.0000
37,Cust_37,6,30640.0000
1734,Cust_1734,10,29121.0000
220,Cust_220,11,95927.0000
2755,Cust_2755,11,104395.0000
3329,Cust_3329,10,89491.0000
2337,Cust_2337,8,45631.0000
132,Cust_132,15,106175.0000
4507,Cust_4507,8,55418.0000
4398,Cust_4398,13,71283.0000
1467,Cust_1467,9,38000.0000
138,Cust_138,9,51966.0000
1540,Cust_1540,3,17318.0000
323,Cust_323,4,25362.0000
709,Cust_709,3,14885.0000
479,Cust_479,11,59927.0000
1645,Cust_1645,6,30642.0000
347,Cust_347,6,28274.0000
2829,Cust_2829,10,50749.0000
52,Cust_52,14,121914.0000
2507,Cust_2507,9,46197.0000
1330,Cust_1330,11,61599.0000
3236,Cust_3236,10,58672.0000
3766,Cust_3766,11,60805.0000
4900,Cust_4900,13,79507.0000
2811,Cust_2811,10,59913.0000
163,Cust_163,8,34752.0000
387,Cust_387,13,90881.0000
4546,Cust_4546,12,87137.0000
1712,Cust_1712,15,129081.0000
1780,Cust_1780,11,93595.0000
2851,Cust_2851,10,58612.0000
3864,Cust_3864,10,87802.0000
1361,Cust_1361,21,147256.0000
4715,Cust_4715,15,64921.0000
2961,Cust_2961,6,37800.0000
3562,Cust_3562,9,55430.0000
1464,Cust_1464,10,72810.0000
3221,Cust_3221,9,67577.0000
876,Cust_876,10,67518.0000
3992,Cust_3992,12,52748.0000
3215,Cust_3215,10,77357.0000
2685,Cust_2685,8,53530.0000
2646,Cust_2646,9,68866.0000
1912,Cust_1912,6,40869.0000
2411,Cust_2411,11,76489.0000
3961,Cust_3961,18,97546.0000
2156,Cust_2156,10,94466.0000
4138,Cust_4138,11,77495.0000
4333,Cust_4333,9,46775.0000
2045,Cust_2045,10,59049.0000
688,Cust_688,10,75208.0000
3076,Cust_3076,9,56346.0000
172,Cust_172,9,71511.0000
811,Cust_811,15,103481.0000
4475,Cust_4475,12,61037.0000
890,Cust_890,16,95006.0000
1834,Cust_1834,13,62586.0000
10,Cust_10,8,62405.0000
2636,Cust_2636,8,43349.0000
4577,Cust_4577,16,94977.0000
3093,Cust_3093,17,137806.0000
2620,Cust_2620,11,101595.0000
2413,Cust_2413,9,44213.0000
2531,Cust_2531,7,32235.0000
1800,Cust_1800,9,44108.0000
169,Cust_169,13,66203.0000
2040,Cust_2040,12,88444.0000
3025,Cust_3025,8,53377.0000
808,Cust_808,8,39845.0000
721,Cust_721,5,16136.0000
817,Cust_817,5,18030.0000
3579,Cust_3579,9,59573.0000
984,Cust_984,11,37267.0000
1908,Cust_1908,10,60470.0000
1760,Cust_1760,14,91302.0000
4778,Cust_4778,9,53556.0000
2807,Cust_2807,11,35461.0000
1907,Cust_1907,7,30971.0000
359,Cust_359,10,62729.0000
2757,Cust_2757,6,42031.0000
77,Cust_77,13,97081.0000
2200,Cust_2200,13,94100.0000
2315,Cust_2315,7,42487.0000
145,Cust_145,5,22047.0000
3507,Cust_3507,12,77687.0000
2344,Cust_2344,11,49255.0000
2457,Cust_2457,10,43098.0000
1845,Cust_1845,13,98537.0000
1548,Cust_1548,16,102070.0000
2039,Cust_2039,10,52695.0000
4426,Cust_4426,5,20299.0000
1167,Cust_1167,9,72251.0000
2141,Cust_2141,7,54577.0000
1707,Cust_1707,9,56174.0000
2570,Cust_2570,13,57662.0000
4021,Cust_4021,8,43295.0000
1994,Cust_1994,7,57794.0000
2719,Cust_2719,8,51263.0000
3788,Cust_3788,12,59234.0000
2869,Cust_2869,8,68875.0000
613,Cust_613,8,83012.0000
4037,Cust_4037,12,50229.0000
1442,Cust_1442,8,68641.0000
743,Cust_743,11,58592.0000
4024,Cust_4024,11,56040.0000
1812,Cust_1812,8,59574.0000
1693,Cust_1693,6,55600.0000
4858,Cust_4858,11,78223.0000
1292,Cust_1292,9,63310.0000
40,Cust_40,5,24304.0000
3922,Cust_3922,12,92009.0000
2076,Cust_2076,8,40569.0000
1666,Cust_1666,16,102299.0000
4666,Cust_4666,10,88419.0000
474,Cust_474,10,77527.0000
4468,Cust_4468,7,57728.0000
4343,Cust_4343,12,73448.0000
399,Cust_399,9,82866.0000
2552,Cust_2552,11,51336.0000
1534,Cust_1534,12,79582.0000
1,Cust_1,11,69718.0000
4604,Cust_4604,11,50335.0000
2938,Cust_2938,7,51024.0000
1725,Cust_1725,14,101450.0000
3684,Cust_3684,15,56524.0000
4764,Cust_4764,7,59461.0000
3594,Cust_3594,5,40621.0000
2385,Cust_2385,8,63721.0000
4254,Cust_4254,13,76091.0000
2186,Cust_2186,10,66418.0000
2170,Cust_2170,11,64329.0000
4103,Cust_4103,13,89288.0000
468,Cust_468,7,80069.0000
1266,Cust_1266,10,37204.0000
4130,Cust_4130,9,37025.0000
3356,Cust_3356,10,61754.0000
437,Cust_437,11,88480.0000
2718,Cust_2718,11,96932.0000
1336,Cust_1336,6,51596.0000
4903,Cust_4903,7,51863.0000
1871,Cust_1871,8,50201.0000
3483,Cust_3483,9,62560.0000
4157,Cust_4157,6,50029.0000
1538,Cust_1538,13,68801.0000
4716,Cust_4716,13,94174.0000
3381,Cust_3381,10,48568.0000
4121,Cust_4121,15,125751.0000
4989,Cust_4989,11,81079.0000
2934,Cust_2934,16,92563.0000
1561,Cust_1561,10,55698.0000
1315,Cust_1315,8,52911.0000
3651,Cust_3651,13,76514.0000
1652,Cust_1652,5,37938.0000
1420,Cust_1420,15,85382.0000
3433,Cust_3433,15,101701.0000
3574,Cust_3574,11,62907.0000
1709,Cust_1709,7,49718.0000
1170,Cust_1170,13,54970.0000
4679,Cust_4679,8,73910.0000
3009,Cust_3009,8,47500.0000
4210,Cust_4210,7,38594.0000
2051,Cust_2051,9,63087.0000
3188,Cust_3188,6,57530.0000
1685,Cust_1685,12,62409.0000
2110,Cust_2110,15,100047.0000
3442,Cust_3442,6,27846.0000
2672,Cust_2672,9,42705.0000
2969,Cust_2969,12,78670.0000
4805,Cust_4805,10,42232.0000
2352,Cust_2352,9,54178.0000
3136,Cust_3136,8,59174.0000
1343,Cust_1343,9,70442.0000
4286,Cust_4286,6,33416.0000
1927,Cust_1927,10,39029.0000
3051,Cust_3051,6,31105.0000
2046,Cust_2046,11,66702.0000
2270,Cust_2270,9,95515.0000
1378,Cust_1378,9,58443.0000
210,Cust_210,15,114895.0000
2221,Cust_2221,11,61630.0000
1889,Cust_1889,9,80163.0000
2093,Cust_2093,10,58357.0000
4691,Cust_4691,14,87688.0000
4350,Cust_4350,12,52849.0000
820,Cust_820,9,49122.0000
2180,Cust_2180,12,80681.0000
3900,Cust_3900,7,32215.0000
4027,Cust_4027,11,52095.0000
3195,Cust_3195,8,68601.0000
4553,Cust_4553,9,67174.0000
3366,Cust_3366,11,68645.0000
260,Cust_260,13,110314.0000
3792,Cust_3792,9,91035.0000
2638,Cust_2638,9,46761.0000
1357,Cust_1357,9,55809.0000
4229,Cust_4229,17,118613.0000
2935,Cust_2935,15,97732.0000
2553,Cust_2553,11,82913.0000
3389,Cust_3389,8,53937.0000
880,Cust_880,6,38439.0000
2628,Cust_2628,14,117347.0000
850,Cust_850,9,63021.0000
2953,Cust_2953,12,92921.0000
505,Cust_505,16,113285.0000
4683,Cust_4683,13,70199.0000
634,Cust_634,12,81885.0000
4938,Cust_4938,10,62162.0000
2198,Cust_2198,9,74972.0000
183,Cust_183,7,27274.0000
4427,Cust_4427,10,65936.0000
3976,Cust_3976,9,73845.0000
2523,Cust_2523,6,33749.0000
42,Cust_42,8,72485.0000
4435,Cust_4435,9,65747.0000
1513,Cust_1513,9,73847.0000
729,Cust_729,8,54215.0000
1413,Cust_1413,9,51044.0000
546,Cust_546,15,105632.0000
3237,Cust_3237,8,78872.0000
265,Cust_265,11,81222.0000
2519,Cust_2519,7,47519.0000
1750,Cust_1750,13,78357.0000
3933,Cust_3933,14,48697.0000
2753,Cust_2753,9,42216.0000
253,Cust_253,13,70096.0000
882,Cust_882,9,61567.0000
977,Cust_977,14,102450.0000
2485,Cust_2485,9,36235.0000
1111,Cust_1111,9,69976.0000
2346,Cust_2346,12,79774.0000
331,Cust_331,7,45573.0000
3361,Cust_3361,7,33412.0000
2370,Cust_2370,9,33645.0000
2237,Cust_2237,9,34606.0000
1640,Cust_1640,10,69711.0000
167,Cust_167,11,110913.0000
4798,Cust_4798,12,51214.0000
1633,Cust_1633,7,39342.0000
3702,Cust_3702,10,68803.0000
1300,Cust_1300,18,149066.0000
232,Cust_232,11,64922.0000
139,Cust_139,16,97295.0000
3719,Cust_3719,16,91360.0000
506,Cust_506,12,86156.0000
4127,Cust_4127,10,69775.0000
3524,Cust_3524,9,52058.0000
2517,Cust_2517,5,20614.0000
4998,Cust_4998,5,62674.0000
1897,Cust_1897,17,89046.0000
1593,Cust_1593,5,25921.0000
4183,Cust_4183,9,74428.0000
4304,Cust_4304,8,43797.0000
725,Cust_725,15,110671.0000
460,Cust_460,13,74154.0000
4633,Cust_4633,8,42711.0000
3611,Cust_3611,6,41876.0000
1004,Cust_1004,6,54422.0000
1001,Cust_1001,3,15401.0000
3450,Cust_3450,8,24953.0000
1338,Cust_1338,8,41780.0000
4587,Cust_4587,6,22638.0000
36,Cust_36,7,30735.0000
4394,Cust_4394,6,36964.0000
2230,Cust_2230,3,36000.0000
3444,Cust_3444,10,52651.0000
1041,Cust_1041,9,58140.0000
3050,Cust_3050,9,70539.0000
3953,Cust_3953,8,43511.0000
1015,Cust_1015,11,73689.0000
1310,Cust_1310,5,39757.0000
3542,Cust_3542,11,64784.0000
4815,Cust_4815,14,92824.0000
3696,Cust_3696,7,60054.0000
1433,Cust_1433,12,76665.0000
273,Cust_273,11,58541.0000
4911,Cust_4911,10,49177.0000
4215,Cust_4215,15,65046.0000
949,Cust_949,13,108595.0000
1557,Cust_1557,10,54399.0000
3679,Cust_3679,14,102298.0000
4099,Cust_4099,7,47187.0000
4174,Cust_4174,10,84174.0000
4706,Cust_4706,13,76159.0000
3098,Cust_3098,13,57854.0000
1043,Cust_1043,12,65068.0000
3941,Cust_3941,6,45834.0000
3653,Cust_3653,4,16296.0000
4659,Cust_4659,8,60318.0000
4829,Cust_4829,6,52334.0000
73,Cust_73,11,83477.0000
3624,Cust_3624,8,61564.0000
2190,Cust_2190,4,23494.0000
4445,Cust_4445,13,89486.0000
736,Cust_736,9,63377.0000
171,Cust_171,11,79627.0000
3229,Cust_3229,15,72957.0000
329,Cust_329,15,96183.0000
1848,Cust_1848,10,62722.0000
3369,Cust_3369,18,105844.0000
4611,Cust_4611,6,33820.0000
3973,Cust_3973,12,127905.0000
1632,Cust_1632,10,77543.0000
4779,Cust_4779,10,79068.0000
2747,Cust_2747,9,59653.0000
4559,Cust_4559,8,42468.0000
3196,Cust_3196,12,62143.0000
3267,Cust_3267,9,63399.0000
86,Cust_86,10,45132.0000
2241,Cust_2241,10,64182.0000
4047,Cust_4047,7,34715.0000
2619,Cust_2619,4,28466.0000
4781,Cust_4781,13,122662.0000
3075,Cust_3075,6,36654.0000
1200,Cust_1200,5,20855.0000
3278,Cust_3278,11,64088.0000
2574,Cust_2574,8,44310.0000
4044,Cust_4044,7,54970.0000
1969,Cust_1969,14,114882.0000
2295,Cust_2295,12,86008.0000
3141,Cust_3141,15,107888.0000
1174,Cust_1174,10,90668.0000
4434,Cust_4434,8,37948.0000
1418,Cust_1418,20,104774.0000
1565,Cust_1565,13,120627.0000
3937,Cust_3937,19,128515.0000
2977,Cust_2977,11,73197.0000
121,Cust_121,15,61359.0000
3929,Cust_3929,7,37299.0000
3465,Cust_3465,13,87078.0000
4349,Cust_4349,10,65618.0000
2336,Cust_2336,9,60820.0000
599,Cust_599,10,52415.0000
1483,Cust_1483,14,68592.0000
178,Cust_178,10,63289.0000
4624,Cust_4624,8,39231.0000
2590,Cust_2590,11,71013.0000
124,Cust_124,9,43030.0000
3670,Cust_3670,12,92752.0000
4442,Cust_4442,3,17867.0000
1007,Cust_1007,10,62446.0000
4418,Cust_4418,8,63449.0000
4548,Cust_4548,11,60710.0000
2940,Cust_2940,18,109187.0000
997,Cust_997,8,62126.0000
4727,Cust_4727,7,64126.0000
3318,Cust_3318,13,54746.0000
3556,Cust_3556,12,81675.0000
842,Cust_842,14,65941.0000
3794,Cust_3794,11,82853.0000
872,Cust_872,9,68035.0000
1234,Cust_1234,11,59584.0000
30,Cust_30,14,82501.0000
769,Cust_769,12,71805.0000
2950,Cust_2950,8,58040.0000
2576,Cust_2576,15,89768.0000
3207,Cust_3207,11,35953.0000
111,Cust_111,15,86632.0000
2311,Cust_2311,9,41045.0000
4883,Cust_4883,14,104669.0000
395,Cust_395,9,57098.0000
986,Cust_986,8,34387.0000
2526,Cust_2526,12,66240.0000
2204,Cust_2204,9,76656.0000
264,Cust_264,12,96955.0000
4289,Cust_4289,12,72364.0000
3602,Cust_3602,7,61607.0000
2022,Cust_2022,12,58187.0000
1631,Cust_1631,9,58317.0000
207,Cust_207,8,48995.0000
4967,Cust_4967,8,43537.0000
4337,Cust_4337,4,29301.0000
1523,Cust_1523,10,80013.0000
19,Cust_19,11,96248.0000
4115,Cust_4115,13,80014.0000
2203,Cust_2203,11,86015.0000
1099,Cust_1099,16,96846.0000
4620,Cust_4620,11,69169.0000
1096,Cust_1096,6,28630.0000
3544,Cust_3544,13,75364.0000
1306,Cust_1306,10,56005.0000
4834,Cust_4834,15,113530.0000
626,Cust_626,9,45920.0000
582,Cust_582,8,43426.0000
3362,Cust_3362,12,84804.0000
3984,Cust_3984,13,53472.0000
4541,Cust_4541,10,50531.0000
3467,Cust_3467,7,50988.0000
2196,Cust_2196,10,84171.0000
593,Cust_593,12,56900.0000
4644,Cust_4644,13,103540.0000
2364,Cust_2364,9,40260.0000
3222,Cust_3222,7,25061.0000
4801,Cust_4801,8,35527.0000
1122,Cust_1122,8,63995.0000
4400,Cust_4400,12,65576.0000
100,Cust_100,11,92107.0000
2302,Cust_2302,12,83617.0000
860,Cust_860,8,48047.0000
1325,Cust_1325,9,51766.0000
1046,Cust_1046,7,41033.0000
2377,Cust_2377,13,93059.0000
119,Cust_119,13,57503.0000
3281,Cust_3281,11,49384.0000
2114,Cust_2114,7,48037.0000
1197,Cust_1197,12,110465.0000
4880,Cust_4880,10,54169.0000
731,Cust_731,10,44165.0000
4933,Cust_4933,8,28964.0000
4665,Cust_4665,12,82038.0000
2830,Cust_2830,10,69533.0000
800,Cust_800,6,57924.0000
2724,Cust_2724,7,37180.0000
1913,Cust_1913,10,53644.0000
3390,Cust_3390,11,48325.0000
4365,Cust_4365,9,61041.0000
2050,Cust_2050,5,46048.0000
4317,Cust_4317,9,54303.0000
2036,Cust_2036,12,47465.0000
2205,Cust_2205,12,48978.0000
306,Cust_306,11,53730.0000
3113,Cust_3113,8,63824.0000
383,Cust_383,10,72546.0000
2602,Cust_2602,13,50407.0000
881,Cust_881,9,37109.0000
4367,Cust_4367,13,52762.0000
200,Cust_200,10,46120.0000
1718,Cust_1718,12,89575.0000
407,Cust_407,7,56397.0000
402,Cust_402,10,67736.0000
615,Cust_615,10,83868.0000
2212,Cust_2212,12,88504.0000
1776,Cust_1776,11,68970.0000
4560,Cust_4560,12,75984.0000
4997,Cust_4997,10,74802.0000
456,Cust_456,9,57118.0000
795,Cust_795,10,40370.0000
2644,Cust_2644,3,16462.0000
610,Cust_610,8,50362.0000
3478,Cust_3478,7,51322.0000
2296,Cust_2296,9,85972.0000
2142,Cust_2142,6,28707.0000
690,Cust_690,9,57760.0000
3570,Cust_3570,6,43386.0000
545,Cust_545,16,87493.0000
770,Cust_770,7,54737.0000
4081,Cust_4081,14,86046.0000
1160,Cust_1160,5,37518.0000
3218,Cust_3218,13,100915.0000
3035,Cust_3035,16,98967.0000
187,Cust_187,9,65532.0000
2541,Cust_2541,7,83186.0000
684,Cust_684,10,73624.0000
3256,Cust_3256,11,78353.0000
2010,Cust_2010,8,45851.0000
2857,Cust_2857,11,66320.0000
4025,Cust_4025,11,69503.0000
1482,Cust_1482,6,32893.0000
2962,Cust_2962,2,21412.0000
4511,Cust_4511,8,30435.0000
3384,Cust_3384,9,34980.0000
2530,Cust_2530,15,105941.0000
3260,Cust_3260,10,43489.0000
2005,Cust_2005,15,111976.0000
4723,Cust_4723,16,105258.0000
268,Cust_268,12,59124.0000
841,Cust_841,10,84304.0000
1942,Cust_1942,9,69169.0000
2767,Cust_2767,8,52408.0000
4430,Cust_4430,8,48086.0000
3326,Cust_3326,10,79534.0000
2746,Cust_2746,13,84294.0000
2125,Cust_2125,14,77171.0000
3734,Cust_3734,10,57286.0000
3234,Cust_3234,7,54572.0000
3714,Cust_3714,8,59109.0000
3015,Cust_3015,10,71823.0000
1584,Cust_1584,8,35485.0000
2550,Cust_2550,5,41148.0000
3557,Cust_3557,9,72488.0000
1450,Cust_1450,8,44008.0000
4991,Cust_4991,10,59069.0000
3780,Cust_3780,11,54698.0000
3169,Cust_3169,9,40021.0000
3115,Cust_3115,8,46931.0000
4825,Cust_4825,9,69888.0000
4506,Cust_4506,12,59493.0000
2780,Cust_2780,18,99707.0000
156,Cust_156,8,53262.0000
2971,Cust_2971,13,65701.0000
2077,Cust_2077,9,59435.0000
4499,Cust_4499,6,33065.0000
1722,Cust_1722,15,80210.0000
2837,Cust_2837,10,55965.0000
3385,Cust_3385,12,89881.0000
1815,Cust_1815,10,55081.0000
2841,Cust_2841,7,44474.0000
416,Cust_416,10,65767.0000
1032,Cust_1032,10,73619.0000
3513,Cust_3513,9,112913.0000
444,Cust_444,14,93611.0000
3213,Cust_3213,13,78511.0000
2800,Cust_2800,8,49355.0000
885,Cust_885,4,36706.0000
2750,Cust_2750,9,52643.0000
4070,Cust_4070,9,50142.0000
837,Cust_837,8,47745.0000
2015,Cust_2015,7,23476.0000
3142,Cust_3142,11,45640.0000
1408,Cust_1408,8,35658.0000
2700,Cust_2700,14,100641.0000
493,Cust_493,8,23140.0000
3386,Cust_3386,11,84849.0000
1053,Cust_1053,12,63496.0000
3180,Cust_3180,10,64399.0000
308,Cust_308,12,55465.0000
4693,Cust_4693,9,49646.0000
3948,Cust_3948,6,29303.0000
2066,Cust_2066,12,70670.0000
2321,Cust_2321,10,66947.0000
1610,Cust_1610,6,30208.0000
249,Cust_249,10,62631.0000
2518,Cust_2518,8,49415.0000
1460,Cust_1460,16,93955.0000
569,Cust_569,11,72076.0000
4572,Cust_4572,11,64227.0000
924,Cust_924,10,65311.0000
2717,Cust_2717,9,30750.0000
4625,Cust_4625,6,36827.0000
3324,Cust_3324,11,73774.0000
908,Cust_908,10,65072.0000
3669,Cust_3669,8,52995.0000
1291,Cust_1291,7,45406.0000
1289,Cust_1289,6,41434.0000
1737,Cust_1737,6,38990.0000
2631,Cust_2631,9,57256.0000
4322,Cust_4322,12,54150.0000
1996,Cust_1996,11,73138.0000
2359,Cust_2359,9,49061.0000
2836,Cust_2836,9,95596.0000
4321,Cust_4321,12,58595.0000
2783,Cust_2783,10,81522.0000
662,Cust_662,11,89399.0000
452,Cust_452,6,44602.0000
620,Cust_620,8,64321.0000
1029,Cust_1029,13,97671.0000
4030,Cust_4030,8,52756.0000
750,Cust_750,9,88001.0000
334,Cust_334,8,55371.0000
3192,Cust_3192,10,61703.0000
3890,Cust_3890,9,63724.0000
3522,Cust_3522,4,24166.0000
103,Cust_103,14,83671.0000
2949,Cust_2949,16,103240.0000
4610,Cust_4610,8,54906.0000
4173,Cust_4173,9,42358.0000
2081,Cust_2081,10,73656.0000
3969,Cust_3969,8,34510.0000
1607,Cust_1607,6,14501.0000
2677,Cust_2677,8,41629.0000
4568,Cust_4568,10,58574.0000
2284,Cust_2284,11,69968.0000
760,Cust_760,13,90090.0000
4657,Cust_4657,12,101633.0000
3368,Cust_3368,20,157421.0000
2888,Cust_2888,11,88014.0000
1488,Cust_1488,10,82956.0000
2236,Cust_2236,9,62575.0000
2276,Cust_2276,12,81617.0000
1260,Cust_1260,11,62961.0000
4839,Cust_4839,15,67861.0000
2325,Cust_2325,8,44077.0000
3105,Cust_3105,4,35546.0000
1505,Cust_1505,6,46206.0000
4703,Cust_4703,10,60774.0000
2508,Cust_2508,7,30270.0000
4558,Cust_4558,8,29248.0000
2083,Cust_2083,12,75686.0000
3317,Cust_3317,10,56024.0000
3829,Cust_3829,8,56956.0000
1521,Cust_1521,3,18249.0000
4101,Cust_4101,11,43358.0000
1172,Cust_1172,9,51328.0000
2308,Cust_2308,8,35228.0000
2542,Cust_2542,3,25654.0000
2639,Cust_2639,5,35840.0000
1107,Cust_1107,10,79866.0000
438,Cust_438,13,85918.0000
925,Cust_925,6,52650.0000
816,Cust_816,18,110278.0000
3156,Cust_3156,9,41210.0000
3977,Cust_3977,13,80853.0000
2115,Cust_2115,9,61155.0000
3184,Cust_3184,10,64986.0000
4336,Cust_4336,13,71567.0000
1679,Cust_1679,11,61879.0000
1763,Cust_1763,5,38961.0000
2304,Cust_2304,10,69895.0000
1069,Cust_1069,12,75364.0000
2665,Cust_2665,11,58977.0000
632,Cust_632,11,57452.0000
733,Cust_733,17,117576.0000
2674,Cust_2674,9,60712.0000
2799,Cust_2799,7,43982.0000
2193,Cust_2193,12,81620.0000
1334,Cust_1334,11,69756.0000
4246,Cust_4246,9,76327.0000
1073,Cust_1073,7,37475.0000
4046,Cust_4046,6,23027.0000
847,Cust_847,5,36985.0000
1639,Cust_1639,5,39772.0000
788,Cust_788,13,78544.0000
4973,Cust_4973,10,85057.0000
1034,Cust_1034,7,26930.0000
301,Cust_301,6,40185.0000
3365,Cust_3365,13,71356.0000
