order_id,customer_id,product_id,order_date,quantity
42606,813,127,2023-07-26,1
42607,38,430,2023-03-20,4
42608,2461,183,2024-04-04,1
42609,4339,368,2023-10-14,4
42610,3720,385,2023-04-23,4
42611,855,434,2024-03-01,4
42612,3947,123,2024-03-21,1
42613,2249,178,2023-08-15,4
42614,2355,417,2024-03-12,4
42615,4043,241,2024-07-24,1
42616,1798,116,2024-02-11,3
42617,175,327,2023-08-04,1
42618,1713,230,2024-12-20,1
42619,3020,493,2023-11-19,2
42620,3064,348,2024-10-08,2
42621,672,487,2023-07-14,3
42622,694,156,2023-01-26,4
42623,548,160,2023-09-28,1
42624,1123,88,2024-03-14,2
42625,3298,8,2023-05-20,4
42626,3987,300,2023-02-23,1
42627,2597,96,2023-12-17,1
42628,4369,28,2023-02-16,1
42629,3024,124,2024-06-27,2
42630,784,368,2023-10-08,3
42631,1210,195,2023-04-27,4
42632,940,135,2024-01-19,3
42633,4548,134,2024-09-24,1
42634,1529,477,2024-09-06,1
42635,94,45,2023-06-14,2
42636,1331,14,2024-04-12,4
42637,1762,173,2024-04-12,1
42638,2222,187,2024-10-15,1
42639,2743,424,2024-06-21,4
42640,1097,83,2023-11-05,1
42641,2104,174,2024-03-29,1
42642,2743,315,2024-01-26,1
42643,4730,345,2024-12-30,4
42644,2292,293,2023-01-04,4
42645,4300,82,2023-04-28,2
42646,3663,452,2024-06-18,3
42647,16,65,2023-03-16,2
42648,126,353,2024-12-15,1
42649,3423,412,2023-04-04,2
42650,4175,41,2024-12-26,3
42651,3573,339,2024-01-08,4
42652,789,97,2024-08-01,1
42653,2353,271,2024-01-06,1
42654,1512,237,2024-03-10,2
42655,4221,343,2024-10-07,1
42656,4714,477,2023-06-15,2
42657,4838,167,2023-10-03,3
42658,3718,462,2024-05-06,4
42659,81,478,2024-01-12,1
42660,1645,194,2024-10-14,3
42661,175,333,2023-08-09,4
42662,676,488,2024-06-25,1
42663,348,284,2024-02-27,4
42664,1913,415,2023-01-21,2
42665,1391,140,2024-06-14,4
42666,1559,269,2023-12-11,1
42667,1439,3,2024-02-28,4
42668,2926,63,2023-09-17,2
42669,4820,29,2024-10-14,2
42670,4704,371,2023-03-03,2
42671,3793,64,2023-02-25,2
42672,358,94,2023-04-24,3
42673,3398,332,2024-12-07,2
42674,1089,341,2023-05-19,3
42675,293,126,2024-11-07,4
42676,991,322,2023-03-04,3
42677,3403,372,2023-04-22,1
42678,2577,178,2023-05-28,2
42679,820,208,2023-12-20,1
42680,3491,352,2023-03-02,4
42681,4226,220,2024-10-09,3
42682,3621,457,2024-07-21,1
42683,3429,145,2024-04-06,2
42684,2508,121,2024-11-12,2
42685,4689,56,2024-07-25,1
42686,2990,114,2023-09-19,4
42687,1925,211,2023-05-16,3
42688,4710,7,2023-11-07,4
42689,4635,420,2023-03-19,3
42690,4357,296,2024-06-17,1
42691,3645,257,2023-05-30,1
42692,3208,170,2024-02-14,1
42693,2657,164,2023-09-24,1
42694,1685,369,2023-03-05,2
42695,1251,295,2024-06-09,4
42696,1813,377,2023-05-26,2
42697,1843,129,2024-10-09,3
42698,228,240,2023-11-06,4
42699,3899,216,2024-05-05,4
42700,2306,191,2024-11-04,2
42701,2874,74,2023-07-29,4
42702,3292,331,2024-01-31,1
42703,1260,358,2024-03-26,3
42704,3461,342,2023-10-04,2
42705,2393,312,2024-12-23,1
42706,2698,415,2024-02-22,2
42707,2515,257,2024-04-06,3
42708,4285,41,2024-12-30,1
42709,3440,139,2023-07-28,2
42710,3170,262,2024-10-21,2
42711,665,435,2023-07-27,1
42712,4117,192,2023-07-03,1
42713,1184,237,2024-09-17,2
42714,4525,209,2023-12-13,4
42715,2633,78,2024-02-07,4
42716,3066,352,2024-01-22,1
42717,1890,404,2023-10-15,1
42718,3119,373,2023-05-01,1
42719,4319,260,2023-03-18,1
42720,960,251,2024-02-14,4
42721,158,423,2024-11-05,4
42722,2008,47,2024-11-21,2
42723,4897,406,2023-10-26,2
42724,722,349,2024-09-22,3
42725,1255,298,2024-08-12,3
42726,2346,101,2024-01-29,4
42727,4541,461,2024-12-24,1
42728,105,463,2024-04-15,1
42729,1662,291,2024-01-09,3
42730,4979,153,2024-10-12,2
42731,1092,115,2024-05-26,2
42732,538,387,2024-11-26,4
42733,2721,307,2024-12-20,1
42734,4897,268,2023-12-29,2
42735,1065,142,2023-04-26,4
42736,1572,424,2023-12-07,2
42737,3016,288,2023-11-28,1
42738,3447,306,2024-05-28,3
42739,1430,68,2024-01-27,4
42740,242,285,2024-01-04,2
42741,1363,31,2023-12-24,4
42742,2068,480,2023-03-23,3
42743,1879,24,2024-08-29,1
42744,2889,11,2024-10-05,2
42745,301,127,2023-06-01,2
42746,4261,286,2024-01-29,4
42747,2829,497,2023-06-15,3
42748,3763,275,2024-03-04,4
42749,3689,164,2023-09-25,3
42750,2401,262,2023-05-11,1
42751,3159,130,2024-04-10,3
42752,1021,231,2023-04-29,1
42753,1550,380,2024-03-21,2
42754,2919,275,2023-12-16,1
42755,878,430,2024-11-17,2
42756,3081,240,2023-12-11,4
42757,3535,40,2023-05-09,3
42758,3608,146,2024-12-10,4
42759,1321,361,2023-06-24,2
42760,3104,292,2024-12-01,1
42761,4527,430,2023-04-11,3
42762,2837,312,2024-06-29,4
42763,2118,308,2024-07-18,1
42764,1135,310,2023-09-27,1
42765,3161,312,2023-01-06,1
42766,4098,373,2023-10-20,1
42767,3128,118,2023-05-14,2
42768,2718,114,2023-08-11,4
42769,2592,20,2023-07-23,1
42770,190,229,2024-10-02,4
42771,2770,1,2023-02-04,1
42772,3555,279,2024-08-21,2
42773,3380,294,2024-07-24,4
42774,4118,20,2023-07-30,1
42775,3558,260,2023-09-19,4
42776,1570,243,2023-09-15,3
42777,3926,380,2023-01-23,3
42778,1488,497,2024-01-10,1
42779,568,102,2023-07-02,2
42780,3824,197,2023-06-22,2
42781,3505,390,2023-10-05,4
42782,2623,191,2023-06-13,1
42783,4902,346,2024-05-28,4
42784,914,129,2024-09-02,4
42785,4864,128,2024-06-06,2
42786,48,114,2023-05-30,3
42787,744,447,2024-01-08,1
42788,2734,207,2023-01-09,2
42789,2673,336,2023-01-02,3
42790,4477,343,2024-08-04,1
42791,4406,105,2024-03-04,3
42792,542,214,2024-08-09,1
42793,4863,438,2024-11-30,4
42794,1207,197,2023-01-11,1
42795,184,171,2024-11-12,1
42796,4010,261,2023-11-05,2
42797,1982,454,2023-08-02,2
42798,4735,322,2023-06-14,3
42799,4690,266,2024-10-06,1
42800,1257,374,2023-01-25,1
42801,2752,164,2024-03-29,3
42802,4097,238,2024-11-14,2
42803,3577,163,2023-11-19,1
42804,4815,429,2023-04-29,4
42805,3781,23,2023-02-25,1
42806,283,190,2023-10-09,3
42807,3601,303,2024-10-18,3
42808,1210,400,2023-07-14,1
42809,441,165,2024-07-29,1
42810,3808,426,2024-02-17,2
42811,4735,419,2024-07-20,3
42812,474,240,2023-12-05,2
42813,1858,40,2024-11-10,2
42814,2780,16,2023-06-14,3
42815,4756,197,2023-11-22,2
42816,4388,267,2023-01-01,2
42817,4343,51,2024-04-02,1
42818,1942,221,2024-09-12,3
42819,4284,368,2024-09-09,4
42820,1547,366,2024-02-27,4
42821,3356,459,2023-10-04,4
42822,557,238,2024-09-09,1
42823,4343,336,2024-02-16,4
42824,3478,345,2023-06-30,1
42825,3231,434,2024-10-21,4
42826,3339,323,2024-12-03,4
42827,1827,195,2024-07-13,4
42828,2199,65,2024-08-31,1
42829,3357,12,2023-10-28,2
42830,4076,391,2023-06-12,3
42831,4220,427,2023-01-04,3
42832,3812,493,2023-12-14,3
42833,1895,302,2023-08-26,1
42834,1753,352,2024-09-20,2
42835,4755,278,2024-02-24,3
42836,3802,332,2024-06-16,1
42837,2656,390,2024-09-18,1
42838,3519,38,2023-01-12,1
42839,1481,167,2023-07-17,2
42840,2579,230,2023-08-07,4
42841,4821,444,2024-11-06,4
42842,1554,105,2024-10-13,1
42843,646,85,2024-07-30,2
42844,1827,190,2024-03-29,1
42845,1550,92,2023-03-29,4
42846,1699,480,2023-03-22,2
42847,3571,155,2023-06-12,1
42848,4614,305,2024-05-01,2
42849,3427,369,2023-01-16,3
42850,3705,15,2024-04-10,4
42851,3225,289,2023-10-14,3
42852,4425,96,2024-11-27,4
42853,4786,302,2024-03-05,3
42854,4575,226,2024-09-14,2
42855,391,500,2024-10-23,1
42856,4508,118,2024-01-07,2
42857,1282,199,2023-07-05,4
42858,4965,141,2024-12-28,1
42859,507,181,2023-12-06,3
42860,1723,167,2023-04-24,2
42861,958,434,2023-02-24,1
42862,1735,454,2024-06-12,3
42863,763,115,2023-02-15,3
42864,2556,316,2023-06-11,1
42865,2612,393,2023-10-21,1
42866,3694,106,2024-09-18,1
42867,1760,378,2024-06-11,2
42868,2890,4,2024-08-25,3
42869,1343,245,2024-03-21,4
42870,4081,478,2023-09-13,1
42871,1637,348,2024-05-30,3
42872,3510,277,2024-11-28,4
42873,550,140,2024-04-10,2
42874,2006,77,2023-05-18,3
42875,2184,382,2023-03-07,4
42876,2566,50,2024-07-24,4
42877,759,141,2023-08-11,2
42878,324,180,2024-11-06,3
42879,1926,475,2023-12-26,2
42880,111,348,2024-08-24,3
42881,1824,466,2023-04-17,2
42882,3622,485,2024-10-04,1
42883,1139,208,2023-10-21,4
42884,1721,117,2023-04-04,1
42885,724,149,2024-07-01,2
42886,2413,183,2024-11-30,3
42887,767,10,2023-07-29,2
42888,4928,462,2023-11-29,4
42889,3382,119,2024-08-01,1
42890,2161,92,2024-10-05,4
42891,1294,157,2023-09-25,4
42892,2368,111,2024-01-02,4
42893,4018,395,2024-01-30,3
42894,4271,30,2024-01-30,2
42895,1959,168,2023-06-20,2
42896,4222,475,2023-01-23,4
42897,995,177,2023-11-13,2
42898,1852,131,2024-08-15,2
42899,2977,1,2024-07-30,2
42900,3872,288,2024-02-02,2
42901,3224,295,2023-07-12,1
42902,4011,85,2024-09-19,4
42903,4295,130,2024-11-08,1
42904,1223,202,2023-11-02,4
42905,4783,159,2024-04-01,4
42906,1477,146,2024-06-29,2
42907,4878,135,2024-06-21,1
42908,941,261,2024-11-23,1
42909,3252,413,2023-08-02,4
42910,818,452,2024-03-21,2
42911,3917,46,2023-09-26,2
42912,2071,184,2024-08-14,3
42913,637,3,2024-07-09,1
42914,4807,141,2024-05-16,1
42915,2377,67,2023-10-11,3
42916,3676,72,2023-08-21,3
42917,3402,178,2024-05-21,4
42918,2521,115,2023-06-23,3
42919,2526,388,2024-04-10,1
42920,2636,426,2024-08-15,3
42921,4215,99,2023-12-05,4
42922,260,76,2024-09-09,3
42923,2997,280,2023-11-10,4
42924,756,358,2023-05-04,2
42925,4102,275,2024-02-24,3
42926,66,247,2023-10-22,3
42927,4078,100,2023-05-27,1
42928,2779,483,2023-04-18,2
42929,1170,82,2024-07-30,3
42930,4125,296,2023-12-23,3
42931,1667,248,2023-02-20,1
42932,660,127,2024-11-18,1
42933,4996,256,2024-02-08,2
42934,5000,290,2024-02-14,3
42935,3542,217,2024-07-04,4
42936,361,124,2024-01-22,3
42937,3798,7,2023-03-17,3
42938,2074,75,2023-06-10,4
42939,3362,38,2023-06-01,1
42940,2119,403,2024-04-07,3
42941,3934,227,2023-05-31,1
42942,3761,301,2024-11-29,2
42943,177,148,2023-12-09,4
42944,4041,475,2023-08-31,1
42945,1313,223,2024-07-15,4
42946,4671,217,2023-02-21,3
42947,4000,376,2023-03-15,1
42948,3048,130,2024-05-17,2
42949,531,477,2024-11-01,2
42950,3556,37,2024-05-06,1
42951,3506,31,2024-11-24,3
42952,4589,239,2024-05-30,1
42953,3418,42,2024-02-08,4
42954,3651,262,2023-03-14,4
42955,1262,110,2024-06-14,4
42956,2887,469,2024-05-25,3
42957,4943,481,2023-08-31,1
42958,4389,137,2023-08-07,1
42959,256,202,2024-08-30,2
42960,1779,86,2023-10-30,1
42961,4761,479,2024-07-01,2
42962,4361,181,2024-08-22,1
42963,1981,395,2023-06-14,3
42964,1588,374,2023-06-13,2
42965,3553,83,2024-09-08,3
42966,401,361,2023-12-27,1
42967,4873,460,2023-12-10,1
42968,3638,500,2023-07-26,3
42969,1215,230,2023-02-22,3
42970,1148,272,2023-07-06,2
42971,3949,13,2024-10-12,2
42972,2451,422,2023-07-26,4
42973,3394,397,2024-05-30,1
42974,3143,399,2023-09-01,2
42975,874,18,2024-07-22,1
42976,374,400,2023-03-29,3
42977,1195,169,2023-10-09,3
42978,3528,50,2023-01-05,2
42979,4958,106,2024-09-05,1
42980,3482,108,2023-03-04,2
42981,4397,197,2024-03-16,3
42982,2150,219,2024-10-13,3
42983,2058,128,2024-11-22,1
42984,3113,194,2024-05-28,2
42985,2418,41,2024-02-26,2
42986,126,370,2023-02-08,2
42987,2833,120,2023-06-07,2
42988,4479,27,2023-01-28,3
42989,450,187,2024-11-13,4
42990,4619,321,2023-03-10,2
42991,1010,383,2024-02-29,3
42992,3779,142,2023-06-04,2
42993,942,419,2023-07-19,3
42994,3604,279,2024-11-11,3
42995,3981,491,2024-11-03,2
42996,4369,22,2023-08-08,3
42997,502,27,2024-01-01,1
42998,3819,434,2024-04-28,2
42999,1251,25,2023-09-30,2
43000,2389,354,2024-08-28,3
43001,2320,182,2023-04-11,4
43002,3196,177,2023-11-28,4
43003,2958,347,2023-11-23,4
43004,1197,483,2023-08-13,2
43005,3275,341,2024-03-22,1
43006,1057,103,2023-03-27,3
43007,2259,387,2024-09-20,4
43008,4909,153,2023-08-04,1
43009,3049,495,2024-03-19,1
43010,3123,324,2023-06-09,1
43011,1907,313,2023-10-06,3
43012,2940,271,2024-04-22,2
43013,3479,195,2023-06-18,3
43014,541,139,2023-08-31,4
43015,518,92,2023-05-23,1
43016,4229,3,2023-02-20,4
43017,424,125,2024-06-21,3
43018,858,500,2023-04-26,3
43019,4178,18,2023-07-10,2
43020,2837,366,2023-12-16,3
43021,1753,181,2023-05-03,2
43022,1667,265,2024-10-26,1
43023,1864,127,2023-01-27,1
43024,4462,335,2024-02-25,3
43025,2414,104,2023-08-11,4
43026,2119,328,2024-06-24,3
43027,4422,424,2024-03-30,2
43028,1350,440,2024-08-02,2
43029,2892,270,2024-05-07,4
43030,1071,358,2023-04-09,1
43031,1754,189,2023-01-18,3
43032,2137,269,2024-07-05,1
43033,3859,487,2023-02-18,3
43034,1421,251,2024-03-28,2
43035,3488,431,2023-02-02,3
43036,2942,330,2024-06-02,4
43037,4266,108,2024-03-02,3
43038,1389,222,2024-11-21,4
43039,620,389,2023-11-13,3
43040,3400,342,2023-03-27,2
43041,1257,355,2023-08-06,3
43042,4778,261,2023-04-01,2
43043,3719,250,2023-09-14,2
43044,1011,396,2023-04-17,2
43045,2684,419,2024-02-01,3
43046,426,85,2023-05-31,3
43047,4025,410,2024-08-10,1
43048,217,385,2024-01-15,2
43049,610,241,2023-09-28,4
43050,4454,138,2024-06-07,3
43051,186,255,2023-04-23,3
43052,725,422,2024-04-18,1
43053,4966,152,2024-09-02,2
43054,824,116,2023-08-28,2
43055,1768,223,2024-12-20,2
43056,1978,237,2024-09-21,3
43057,4775,47,2023-10-01,2
43058,3890,343,2024-11-24,2
43059,1185,341,2024-12-20,3
43060,4380,258,2023-12-21,4
43061,184,373,2024-10-08,3
43062,3609,95,2024-01-27,4
43063,3767,380,2023-04-26,3
43064,1620,130,2023-07-16,2
43065,4327,158,2023-01-28,2
43066,2436,153,2023-08-17,4
43067,735,369,2024-10-27,4
43068,158,83,2024-02-01,3
43069,1342,190,2023-06-18,1
43070,3493,254,2023-08-25,2
43071,3255,257,2023-05-25,2
43072,1076,357,2023-10-29,1
43073,1862,476,2023-11-13,4
43074,2630,191,2024-05-15,2
43075,5000,468,2023-04-16,1
43076,2965,187,2023-01-07,2
43077,889,112,2023-11-30,3
43078,1134,310,2023-09-28,2
43079,4239,453,2024-02-28,4
43080,4303,439,2024-03-30,3
43081,166,94,2023-02-05,3
43082,3757,471,2023-04-07,4
43083,4490,298,2023-06-22,3
43084,121,475,2023-07-05,2
43085,2998,309,2024-03-02,4
43086,4509,234,2024-03-29,4
43087,3212,65,2024-05-27,4
43088,1976,137,2023-07-11,2
43089,3156,114,2024-11-05,3
43090,421,199,2024-06-05,3
43091,1730,51,2023-01-15,2
43092,2836,218,2023-01-12,4
43093,4364,374,2023-02-01,4
43094,2086,16,2024-08-03,3
43095,2386,437,2024-01-21,4
43096,1778,326,2023-02-10,2
43097,2378,190,2023-10-25,2
43098,4295,234,2024-01-25,3
43099,2858,37,2023-06-03,3
43100,4101,445,2024-04-18,2
43101,1456,185,2024-12-29,2
43102,989,173,2024-02-26,1
43103,4991,332,2023-09-30,2
43104,1891,88,2024-11-28,3
43105,2483,126,2023-03-21,2
43106,650,273,2023-06-22,1
43107,1829,254,2024-01-01,4
43108,2429,377,2023-08-05,4
43109,4675,386,2024-08-30,4
43110,2318,479,2023-06-02,3
43111,47,293,2023-10-15,2
43112,4461,438,2024-05-08,4
43113,2116,426,2023-08-02,4
43114,2255,285,2024-08-17,2
43115,73,321,2024-10-12,4
43116,3458,236,2024-12-24,2
43117,2023,206,2024-03-06,2
43118,4086,375,2023-12-02,4
43119,2078,424,2024-05-07,3
43120,1027,113,2024-09-14,1
43121,1544,267,2024-10-07,3
43122,4617,442,2023-12-27,3
43123,4497,224,2023-03-02,2
43124,2037,276,2024-03-26,4
43125,4750,194,2024-07-27,3
43126,848,415,2023-09-08,4
43127,4081,389,2023-12-28,1
43128,1496,352,2024-04-02,3
43129,935,50,2023-10-15,2
43130,1396,393,2023-08-01,4
43131,539,41,2024-06-26,2
43132,3420,10,2023-07-17,4
43133,71,181,2024-05-19,4
43134,256,356,2023-04-19,3
43135,2195,177,2023-06-12,2
43136,902,410,2024-06-08,3
43137,670,108,2024-11-09,4
43138,1884,67,2023-11-28,2
43139,140,36,2023-05-11,4
43140,2703,407,2024-09-17,1
43141,2669,350,2023-05-25,2
43142,1447,167,2024-07-23,4
43143,2919,315,2024-04-14,1
43144,3904,279,2023-10-29,2
43145,4160,279,2024-02-17,3
43146,1295,427,2024-08-25,2
43147,868,100,2023-03-09,4
43148,2883,281,2024-05-05,1
43149,4609,340,2023-09-24,4
43150,1417,60,2023-12-19,1
43151,3073,102,2023-06-12,4
43152,3333,161,2024-10-29,1
43153,4964,161,2024-08-16,4
43154,4874,486,2023-08-03,2
43155,2583,193,2023-01-16,3
43156,359,303,2023-03-28,2
43157,1501,33,2024-04-16,4
43158,1939,294,2023-05-23,3
43159,815,152,2023-04-24,2
43160,596,457,2024-06-04,4
43161,227,351,2024-01-27,1
43162,2996,358,2024-11-03,2
43163,3836,305,2024-02-14,4
43164,4913,476,2023-08-11,2
43165,3319,215,2024-10-12,2
43166,2065,286,2023-03-29,3
43167,2352,466,2023-03-19,3
43168,1538,58,2023-10-22,2
43169,1365,218,2024-05-05,1
43170,2829,372,2023-11-18,3
43171,1085,353,2023-07-15,2
43172,267,443,2023-06-29,2
43173,1271,121,2024-09-22,1
43174,35,144,2024-01-13,3
43175,4882,477,2024-05-11,4
43176,68,144,2024-01-30,4
43177,189,417,2023-08-12,2
43178,4137,295,2023-07-30,4
43179,4704,46,2024-04-17,1
43180,683,495,2024-09-29,2
43181,2955,422,2023-02-19,1
43182,3139,151,2023-11-04,2
43183,1332,26,2023-02-19,3
43184,3191,305,2024-12-02,4
43185,853,81,2024-03-14,1
43186,3059,102,2024-07-18,2
43187,757,109,2024-06-08,3
43188,3997,280,2024-11-27,1
43189,1695,127,2023-12-27,3
43190,1308,107,2024-03-11,4
43191,2596,339,2023-05-23,2
43192,1219,170,2024-04-28,4
43193,484,126,2024-12-15,3
43194,4684,27,2024-09-09,1
43195,3989,130,2024-05-05,4
43196,3550,116,2024-10-29,3
43197,1122,136,2023-02-08,2
43198,282,335,2023-07-03,1
43199,630,381,2024-09-27,4
43200,2467,169,2024-10-31,4
43201,4319,141,2024-11-24,2
43202,4176,91,2024-12-06,4
43203,4922,150,2024-08-12,1
43204,2730,375,2024-03-16,3
43205,3465,47,2023-11-07,3
43206,2382,303,2024-04-23,3
43207,2937,65,2024-08-31,3
43208,1352,197,2024-03-19,4
43209,2306,413,2024-08-02,2
43210,3439,335,2023-04-14,4
43211,837,374,2024-07-01,2
43212,3450,286,2024-02-17,4
43213,4551,250,2024-07-07,1
43214,2067,302,2024-09-13,3
43215,3002,262,2024-04-23,3
43216,433,390,2023-12-24,2
43217,4348,87,2024-11-03,4
43218,4892,52,2024-01-04,1
43219,3915,5,2023-09-24,2
43220,3634,214,2024-03-10,2
43221,2958,41,2024-12-30,2
43222,2786,404,2023-03-09,1
43223,221,404,2024-06-29,4
43224,2161,167,2024-07-03,3
43225,4656,30,2023-04-21,3
43226,2245,48,2023-05-06,4
43227,3809,209,2023-06-07,2
43228,780,188,2023-10-03,1
43229,2263,123,2024-04-08,4
43230,4732,151,2023-01-15,4
43231,1040,360,2024-06-22,3
43232,2281,444,2024-11-06,2
43233,1804,178,2024-04-11,4
43234,1389,372,2023-12-26,4
43235,3509,13,2024-11-28,3
43236,2119,110,2024-02-09,2
43237,3784,484,2023-10-25,1
43238,4056,234,2023-11-05,3
43239,1583,458,2024-02-09,1
43240,4018,38,2023-01-25,1
43241,3446,295,2023-12-03,2
43242,458,359,2023-03-02,1
43243,4307,452,2023-10-10,3
43244,2819,403,2023-11-12,2
43245,3332,180,2023-09-12,1
43246,677,425,2023-05-25,4
43247,2143,122,2024-07-26,1
43248,1414,92,2024-11-21,3
43249,906,27,2024-06-12,2
43250,3392,407,2024-12-24,2
43251,3992,383,2023-07-27,1
43252,2223,19,2024-09-01,4
43253,112,336,2024-07-04,1
43254,3380,419,2023-11-23,3
43255,3874,389,2023-07-20,2
43256,3152,88,2023-01-14,2
43257,1945,389,2023-05-24,1
43258,2501,93,2024-10-18,4
43259,413,262,2023-01-26,3
43260,4069,41,2024-11-14,4
43261,2652,297,2024-05-06,4
43262,186,182,2023-11-09,2
43263,1577,428,2024-09-09,1
43264,3159,240,2023-09-16,4
43265,4078,48,2023-07-18,1
43266,51,421,2023-06-17,2
43267,1170,93,2023-07-09,4
43268,4451,184,2024-10-26,3
43269,36,256,2024-02-02,4
43270,277,33,2024-10-19,3
43271,2465,219,2023-08-01,1
43272,889,419,2024-01-11,2
43273,404,102,2024-05-29,2
43274,4610,488,2024-08-08,2
43275,2614,368,2024-10-22,2
43276,2489,390,2024-12-01,2
43277,3986,302,2024-12-13,4
43278,3040,74,2024-07-06,2
43279,2123,36,2023-11-12,2
43280,1173,428,2023-06-11,1
43281,4610,135,2024-09-17,3
43282,2588,391,2024-08-12,4
43283,290,285,2024-03-26,4
43284,2229,208,2024-05-04,2
43285,2314,65,2024-08-21,1
43286,4179,316,2024-12-16,3
43287,1885,368,2024-03-10,2
43288,3837,291,2023-03-22,3
43289,1584,239,2023-08-19,4
43290,1670,185,2024-05-07,2
43291,2247,29,2024-02-23,1
43292,648,294,2024-03-22,3
43293,3155,205,2024-11-29,4
43294,266,500,2024-01-07,2
43295,3489,232,2024-09-10,1
43296,2918,396,2024-08-23,4
43297,2779,343,2024-04-11,1
43298,4957,110,2023-10-04,3
43299,19,80,2023-06-18,3
43300,3602,186,2024-05-20,4
43301,4467,334,2024-07-22,3
43302,3095,336,2023-12-16,1
43303,3828,390,2023-12-25,1
43304,4715,36,2024-03-16,3
43305,643,52,2023-10-23,3
43306,1546,344,2023-03-03,1
43307,2427,371,2024-06-08,3
43308,817,283,2023-07-09,2
43309,2872,25,2023-03-08,1
43310,2138,168,2024-03-01,3
43311,2192,420,2024-12-05,4
43312,2669,444,2024-07-11,3
43313,864,285,2024-04-18,1
43314,4300,351,2023-04-04,1
43315,3628,3,2023-08-26,2
43316,3592,141,2024-09-19,1
43317,3373,324,2024-02-25,4
43318,1931,139,2023-11-10,2
43319,2201,432,2024-07-27,4
43320,529,463,2024-03-06,3
43321,4063,316,2024-01-09,3
43322,4435,2,2023-12-23,1
43323,3584,335,2023-01-31,3
43324,1533,454,2024-10-31,3
43325,556,367,2024-02-14,1
43326,3893,269,2024-01-13,4
43327,2801,35,2024-01-13,4
43328,931,307,2023-02-28,2
43329,2599,236,2024-05-24,1
43330,4194,108,2023-08-02,2
43331,793,113,2023-08-12,4
43332,2470,56,2023-09-13,1
43333,4036,40,2024-01-01,1
43334,4176,461,2023-04-17,1
43335,4384,187,2024-02-13,4
43336,2895,12,2023-02-25,3
43337,1770,272,2024-03-13,3
43338,3918,437,2024-04-06,3
43339,3151,235,2023-07-12,3
43340,4167,116,2024-08-15,3
43341,4359,297,2024-07-18,1
43342,712,499,2024-08-14,1
43343,2578,404,2023-01-21,2
43344,4881,424,2023-12-25,2
43345,4306,61,2024-05-12,3
43346,4051,461,2024-06-22,3
43347,2165,34,2024-03-30,1
43348,3149,275,2023-03-04,2
43349,4411,173,2024-06-23,4
43350,1947,91,2024-04-23,2
43351,1573,29,2024-05-24,3
43352,4357,19,2023-08-22,4
43353,3646,235,2023-08-15,2
43354,200,184,2023-08-09,2
43355,2378,27,2024-03-03,2
43356,4069,130,2024-09-24,4
43357,90,424,2023-06-19,1
43358,591,103,2024-08-22,2
43359,92,449,2023-11-10,3
43360,3658,78,2024-05-04,1
43361,2104,8,2024-11-23,1
43362,3816,27,2024-04-09,4
43363,1966,225,2023-11-22,3
43364,4157,479,2024-09-27,2
43365,2165,414,2024-08-31,2
43366,590,153,2024-11-26,2
43367,4332,49,2023-06-25,3
43368,2081,245,2024-05-10,3
43369,3639,56,2023-06-21,2
43370,3315,356,2024-04-18,2
43371,786,102,2024-07-09,3
43372,4117,321,2024-01-26,1
43373,1889,287,2023-12-02,1
43374,4046,227,2023-07-13,1
43375,3785,316,2024-05-10,3
43376,1178,213,2023-03-28,1
43377,1278,162,2024-11-11,3
43378,2966,145,2024-02-27,3
43379,302,73,2024-04-21,4
43380,2345,29,2024-09-10,1
43381,4869,200,2024-07-08,3
43382,3216,211,2023-09-28,4
43383,3316,495,2023-02-23,2
43384,4515,134,2024-06-01,2
43385,62,344,2024-04-04,1
43386,858,126,2024-06-22,4
43387,538,6,2023-06-28,1
43388,1341,104,2023-03-16,1
43389,4792,131,2023-06-05,2
43390,818,95,2023-11-23,2
43391,3108,159,2023-12-21,2
43392,975,76,2023-04-29,4
43393,4638,180,2023-10-18,3
43394,3653,136,2024-09-30,2
43395,3304,235,2023-10-03,4
43396,1712,90,2024-12-25,2
43397,790,251,2023-09-15,2
43398,2081,282,2024-06-16,2
43399,581,399,2023-12-13,4
43400,2042,461,2023-06-19,4
43401,352,184,2024-11-28,4
43402,2303,86,2024-08-29,4
43403,1074,122,2024-05-20,2
43404,2032,383,2023-05-24,2
43405,4369,318,2024-09-15,1
43406,1883,141,2023-09-01,1
43407,4346,46,2024-02-09,1
43408,1261,182,2024-08-27,1
43409,232,265,2023-11-17,3
43410,957,344,2023-07-06,1
43411,4730,259,2023-09-05,4
43412,4338,407,2023-08-21,3
43413,2182,12,2024-08-01,2
43414,1095,41,2023-04-19,3
43415,3930,428,2024-11-05,2
43416,3537,186,2024-10-10,4
43417,3493,11,2023-12-14,1
43418,3382,147,2024-10-10,2
43419,1303,443,2024-08-11,4
43420,4315,73,2023-05-31,2
43421,697,165,2023-11-05,1
43422,307,138,2024-11-19,4
43423,2024,329,2024-05-03,3
43424,314,33,2024-06-16,4
43425,3475,205,2023-04-17,3
43426,1403,148,2024-02-19,3
43427,4377,428,2024-12-01,3
43428,3399,331,2024-11-15,4
43429,35,233,2024-03-05,1
43430,2118,349,2024-05-09,3
43431,360,111,2023-09-28,3
43432,408,125,2024-04-06,2
43433,4676,124,2024-06-11,3
43434,4702,269,2024-06-21,2
43435,3110,124,2023-04-22,3
43436,3934,236,2024-08-12,2
43437,2093,319,2023-02-14,3
